광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원)
강원,영월군,강원 영월군,건물,친환경에너지센터 운영 및 활성화 추진,2028,0,80
강원,영월군,강원 영월군,건물,친환경에너지센터 운영 및 활성화 추진,2029,0,80
강원,영월군,강원 영월군,건물,친환경에너지센터 운영 및 활성화 추진,2030,0,80
강원,영월군,강원 영월군,건물,친환경에너지센터 운영 및 활성화 추진,2034,0,0
강원,영월군,강원 영월군,건물,탄소중립 융복합 지원단지 조성사업,2025,0,4345
강원,영월군,강원 영월군,건물,탄소중립 융복합 지원단지 조성사업,2026,0,0
강원,영월군,강원 영월군,건물,탄소중립 융복합 지원단지 조성사업,2027,0,0
강원,영월군,강원 영월군,건물,탄소중립 융복합 지원단지 조성사업,2028,0,0
강원,영월군,강원 영월군,건물,탄소중립 융복합 지원단지 조성사업,2029,0,0
강원,영월군,강원 영월군,건물,탄소중립 융복합 지원단지 조성사업,2030,0,0
강원,영월군,강원 영월군,건물,탄소중립 융복합 지원단지 조성사업,2034,0,0
강원,영월군,강원 영월군,농축산,농업경쟁력 강화를 위한 생산기반 지원,2025,0,7635
강원,영월군,강원 영월군,농축산,농업경쟁력 강화를 위한 생산기반 지원,2026,0,8294
강원,영월군,강원 영월군,농축산,농업경쟁력 강화를 위한 생산기반 지원,2027,0,0
강원,영월군,강원 영월군,농축산,농업경쟁력 강화를 위한 생산기반 지원,2028,0,0
강원,영월군,강원 영월군,농축산,농업경쟁력 강화를 위한 생산기반 지원,2029,0,0
강원,영월군,강원 영월군,농축산,농업경쟁력 강화를 위한 생산기반 지원,2030,0,0
강원,영월군,강원 영월군,농축산,농업경쟁력 강화를 위한 생산기반 지원,2034,0,0
강원,영월군,강원 영월군,수송,노후경유차 조기폐차 지원사업,2025,2025,906
강원,영월군,강원 영월군,수송,노후경유차 조기폐차 지원사업,2026,2026,906
강원,영월군,강원 영월군,수송,노후경유차 조기폐차 지원사업,2027,2027,906
강원,영월군,강원 영월군,수송,노후경유차 조기폐차 지원사업,2028,2028,906
강원,영월군,강원 영월군,수송,노후경유차 조기폐차 지원사업,2029,2029,906
강원,영월군,강원 영월군,수송,노후경유차 조기폐차 지원사업,2030,2030,906
강원,영월군,강원 영월군,수송,노후경유차 조기폐차 지원사업,2034,8136,3624
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(승용차),2025,319,352
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(승용차),2026,348,176
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(승용차),2027,377,176
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(승용차),2028,406,176
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(승용차),2029,435,176
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(승용차),2030,464,176
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(승용차),2034,2324,704
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(이륜차),2025,42,24
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(이륜차),2026,48,16
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(이륜차),2027,55,16
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(이륜차),2028,61,16
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(이륜차),2029,68,16
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(이륜차),2030,74,16
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(이륜차),2034,400,64
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(화물차),2025,566,1270
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(화물차),2026,652,635
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(화물차),2027,739,635
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(화물차),2028,825,635
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(화물차),2029,911,635
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(화물차),2030,997,635
강원,영월군,강원 영월군,수송,전기자동차 민간보급 지원(화물차),2034,5368,2540
강원,영월군,강원 영월군,폐기물,1회용품 제로 추진,2025,1,4
강원,영월군,강원 영월군,폐기물,1회용품 제로 추진,2026,1,4
강원,영월군,강원 영월군,폐기물,1회용품 제로 추진,2027,1,4
강원,영월군,강원 영월군,폐기물,1회용품 제로 추진,2028,1,4
강원,영월군,강원 영월군,폐기물,1회용품 제로 추진,2029,1,4
강원,영월군,강원 영월군,폐기물,1회용품 제로 추진,2030,1,4
강원,영월군,강원 영월군,폐기물,1회용품 제로 추진,2034,4,16
강원,영월군,강원 영월군,폐기물,미세먼지 저감 지원사업,2025,0,250
강원,영월군,강원 영월군,폐기물,미세먼지 저감 지원사업,2026,0,275
강원,영월군,강원 영월군,폐기물,미세먼지 저감 지원사업,2027,0,300
강원,영월군,강원 영월군,폐기물,미세먼지 저감 지원사업,2028,0,325
강원,영월군,강원 영월군,폐기물,미세먼지 저감 지원사업,2029,0,350
강원,영월군,강원 영월군,폐기물,미세먼지 저감 지원사업,2030,0,375
강원,영월군,강원 영월군,폐기물,미세먼지 저감 지원사업,2034,0,1800
강원,영월군,강원 영월군,폐기물,상동읍 천평리 상하수관로 설치사업(계속),2025,0,10000
강원,영월군,강원 영월군,폐기물,상동읍 천평리 상하수관로 설치사업(계속),2026,0,0
강원,영월군,강원 영월군,폐기물,상동읍 천평리 상하수관로 설치사업(계속),2027,0,0
강원,영월군,강원 영월군,폐기물,상동읍 천평리 상하수관로 설치사업(계속),2028,0,0
강원,영월군,강원 영월군,폐기물,상동읍 천평리 상하수관로 설치사업(계속),2029,0,0
강원,영월군,강원 영월군,폐기물,상동읍 천평리 상하수관로 설치사업(계속),2030,0,0
강원,영월군,강원 영월군,폐기물,상동읍 천평리 상하수관로 설치사업(계속),2034,0,0
강원,영월군,강원 영월군,폐기물,성수기 피서지 생활폐기물 관리,2025,0,148
강원,영월군,강원 영월군,폐기물,성수기 피서지 생활폐기물 관리,2026,0,148
강원,영월군,강원 영월군,폐기물,성수기 피서지 생활폐기물 관리,2027,0,148
강원,영월군,강원 영월군,폐기물,성수기 피서지 생활폐기물 관리,2028,0,148
강원,영월군,강원 영월군,폐기물,성수기 피서지 생활폐기물 관리,2029,0,148
강원,영월군,강원 영월군,폐기물,성수기 피서지 생활폐기물 관리,2030,0,148
강원,영월군,강원 영월군,폐기물,성수기 피서지 생활폐기물 관리,2034,0,592
강원,영월군,강원 영월군,폐기물,음식물류 폐기물 감량화기기 설치 보조사업,2025,37,50
강원,영월군,강원 영월군,폐기물,음식물류 폐기물 감량화기기 설치 보조사업,2026,41,50
강원,영월군,강원 영월군,폐기물,음식물류 폐기물 감량화기기 설치 보조사업,2027,45,50
강원,영월군,강원 영월군,폐기물,음식물류 폐기물 감량화기기 설치 보조사업,2028,49,50
강원,영월군,강원 영월군,폐기물,음식물류 폐기물 감량화기기 설치 보조사업,2029,53,50
강원,영월군,강원 영월군,폐기물,음식물류 폐기물 감량화기기 설치 보조사업,2030,56,50
강원,영월군,강원 영월군,폐기물,음식물류 폐기물 감량화기기 설치 보조사업,2034,288,200
강원,영월군,강원 영월군,폐기물,종량제봉투 폐비닐 선별 및 자원화 전처리시설 설치사업,2025,0,2000
강원,영월군,강원 영월군,폐기물,종량제봉투 폐비닐 선별 및 자원화 전처리시설 설치사업,2026,0,0
강원,영월군,강원 영월군,폐기물,종량제봉투 폐비닐 선별 및 자원화 전처리시설 설치사업,2027,0,0
강원,영월군,강원 영월군,폐기물,종량제봉투 폐비닐 선별 및 자원화 전처리시설 설치사업,2028,0,0
강원,영월군,강원 영월군,폐기물,종량제봉투 폐비닐 선별 및 자원화 전처리시설 설치사업,2029,0,0
강원,영월군,강원 영월군,폐기물,종량제봉투 폐비닐 선별 및 자원화 전처리시설 설치사업,2030,0,0
강원,영월군,강원 영월군,폐기물,종량제봉투 폐비닐 선별 및 자원화 전처리시설 설치사업,2034,0,0
강원,영월군,강원 영월군,폐기물,환경오염물질 배출사업장 지도점검,2025,0,29
강원,영월군,강원 영월군,폐기물,환경오염물질 배출사업장 지도점검,2026,0,31
강원,영월군,강원 영월군,폐기물,환경오염물질 배출사업장 지도점검,2027,0,35
강원,영월군,강원 영월군,폐기물,환경오염물질 배출사업장 지도점검,2028,0,38
강원,영월군,강원 영월군,폐기물,환경오염물질 배출사업장 지도점검,2029,0,42
강원,영월군,강원 영월군,폐기물,환경오염물질 배출사업장 지도점검,2030,0,46
강원,영월군,강원 영월군,폐기물,환경오염물질 배출사업장 지도점검,2034,0,244
강원,영월군,강원 영월군,흡수원,가로수 관리 사업,2025,4,2470
강원,영월군,강원 영월군,흡수원,가로수 관리 사업,2026,5,2470
강원,영월군,강원 영월군,흡수원,가로수 관리 사업,2027,6,2470
강원,영월군,강원 영월군,흡수원,가로수 관리 사업,2028,7,2470
강원,영월군,강원 영월군,흡수원,가로수 관리 사업,2029,7,2470
강원,영월군,강원 영월군,흡수원,가로수 관리 사업,2030,8,2470
강원,영월군,강원 영월군,흡수원,가로수 관리 사업,2034,48,9800
강원,영월군,강원 영월군,흡수원,생활밀착형 정원패키지,2025,302,2000
강원,영월군,강원 영월군,흡수원,생활밀착형 정원패키지,2026,302,0
강원,영월군,강원 영월군,흡수원,생활밀착형 정원패키지,2027,302,0
강원,영월군,강원 영월군,흡수원,생활밀착형 정원패키지,2028,302,0
강원,영월군,강원 영월군,흡수원,생활밀착형 정원패키지,2029,302,0
강원,영월군,강원 영월군,흡수원,생활밀착형 정원패키지,2030,302,0
강원,영월군,강원 영월군,흡수원,생활밀착형 정원패키지,2034,1208,0
강원,영월군,강원 영월군,흡수원,지속가능한 산림자원 구축,2025,7,3300
강원,영월군,강원 영월군,흡수원,지속가능한 산림자원 구축,2026,11,3300
강원,영월군,강원 영월군,흡수원,지속가능한 산림자원 구축,2027,15,3300
강원,영월군,강원 영월군,흡수원,지속가능한 산림자원 구축,2028,18,3300
강원,영월군,강원 영월군,흡수원,지속가능한 산림자원 구축,2029,22,3300
강원,영월군,강원 영월군,흡수원,지속가능한 산림자원 구축,2030,25,3300
강원,영월군,강원 영월군,흡수원,지속가능한 산림자원 구축,2034,160,13200
강원,평창군,강원 평창군,건물,공공건축물 그린리모델링 사업,2025,0,0
강원,평창군,강원 평창군,건물,공공건축물 그린리모델링 사업,2026,20,5
강원,평창군,강원 평창군,건물,공공건축물 그린리모델링 사업,2027,0,0
강원,평창군,강원 평창군,건물,공공건축물 그린리모델링 사업,2028,0,0
강원,평창군,강원 평창군,건물,공공건축물 그린리모델링 사업,2029,0,0
강원,평창군,강원 평창군,건물,공공건축물 그린리모델링 사업,2030,0,0
강원,평창군,강원 평창군,건물,공공건축물 그린리모델링 사업,2034,0,0
강원,평창군,강원 평창군,건물,도시가스 공급사업,2025,163,7985
강원,평창군,강원 평창군,건물,도시가스 공급사업,2026,163,7565
강원,평창군,강원 평창군,건물,도시가스 공급사업,2027,5,7468
강원,평창군,강원 평창군,건물,도시가스 공급사업,2028,5,7468
강원,평창군,강원 평창군,건물,도시가스 공급사업,2029,85,11141
강원,평창군,강원 평창군,건물,도시가스 공급사업,2030,26,0
강원,평창군,강원 평창군,건물,도시가스 공급사업,2034,0,0
강원,평창군,강원 평창군,건물,탄소중립 포인트제(에너지)운영,2025,522,10
강원,평창군,강원 평창군,건물,탄소중립 포인트제(에너지)운영,2026,522,10
강원,평창군,강원 평창군,건물,탄소중립 포인트제(에너지)운영,2027,522,10
강원,평창군,강원 평창군,건물,탄소중립 포인트제(에너지)운영,2028,522,10
강원,평창군,강원 평창군,건물,탄소중립 포인트제(에너지)운영,2029,522,10
강원,평창군,강원 평창군,건물,탄소중립 포인트제(에너지)운영,2030,522,5
강원,평창군,강원 평창군,건물,탄소중립 포인트제(에너지)운영,2034,2088,5
강원,평창군,강원 평창군,농축산,로컬푸드 직매장 확대개설,2025,0,6000
강원,평창군,강원 평창군,농축산,벼 재배 경쟁력강화 사업,2025,0,17
강원,평창군,강원 평창군,농축산,벼 재배 경쟁력강화 사업,2026,0,17
강원,평창군,강원 평창군,농축산,벼 재배 경쟁력강화 사업,2027,0,17
강원,평창군,강원 평창군,농축산,벼 재배 경쟁력강화 사업,2028,0,17
강원,평창군,강원 평창군,농축산,벼 재배 경쟁력강화 사업,2029,0,17
강원,평창군,강원 평창군,농축산,벼 재배 경쟁력강화 사업,2030,0,0
강원,평창군,강원 평창군,농축산,벼 재배 경쟁력강화 사업,2034,1.76,0
강원,평창군,강원 평창군,농축산,"유기질비료, 토양개량제 공급",2025,0,3219
강원,평창군,강원 평창군,농축산,"유기질비료, 토양개량제 공급",2026,0,3219
강원,평창군,강원 평창군,농축산,"유기질비료, 토양개량제 공급",2027,0,3219
강원,평창군,강원 평창군,농축산,"유기질비료, 토양개량제 공급",2028,0,3219
강원,평창군,강원 평창군,농축산,"유기질비료, 토양개량제 공급",2029,0,3219
강원,평창군,강원 평창군,농축산,"유기질비료, 토양개량제 공급",2030,0,0
강원,평창군,강원 평창군,농축산,"유기질비료, 토양개량제 공급",2034,0,0
강원,평창군,강원 평창군,농축산,조사료 구입 지원,2025,0,940
강원,평창군,강원 평창군,농축산,조사료 구입 지원,2026,0,940
강원,평창군,강원 평창군,농축산,조사료 구입 지원,2027,0,940
강원,평창군,강원 평창군,농축산,조사료 구입 지원,2028,0,940
강원,평창군,강원 평창군,농축산,조사료 구입 지원,2029,0,940
강원,평창군,강원 평창군,농축산,조사료 구입 지원,2030,0,0
강원,평창군,강원 평창군,농축산,조사료 구입 지원,2034,0,0
