광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자전거 도로 확충,2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기 이륜차(오토바이) 보급,2025,20,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기 이륜차(오토바이) 보급,2026,23,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기 이륜차(오토바이) 보급,2027,26,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기 이륜차(오토바이) 보급,2028,29,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기 이륜차(오토바이) 보급,2029,33,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기 이륜차(오토바이) 보급,2030,36,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기 이륜차(오토바이) 보급,2034,176,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기버스 보급,2025,88,571,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기버스 보급,2026,176,571,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기버스 보급,2027,263,571,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기버스 보급,2028,307,286,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기버스 보급,2029,351,286,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기버스 보급,2030,483,400,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기버스 보급,2034,2370,1600,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기자동차(승용) 보급,2025,337,0,,,,,,,,,,,,,,,,,,
