광역,지역명,구분,사업명,온실가스감축량_합계_톤,예산_합계_백만원
전남,곡성군,건물,LED 간판개선 사업,173.0,888.0
전남,곡성군,건물,가로등 LED 교체,264.0,100.0
전남,곡성군,건물,공공건축물 그린 리모델링,4318.0,1500.0
전남,곡성군,건물,도시가스 공급확대,1451.0,550.0
전남,곡성군,건물,미세먼지 및 대기오염 저감사업 (친환경보일러확대보급사업),436.0,15.0
전남,곡성군,건물,제로에너지 빌딩(ZEB),1498.0,0.0
전남,곡성군,건물,탄소중립포인트제(에너지) 운영,1698.0,95.0
전남,광양시,건물,공공부문 목표관리제,3561.0,0.0
전남,광양시,건물,비산업부분 온실가스 컨설팅,0.0,0.0
전남,광양시,건물,비주거용 노후건축물 그린 리모델링 사업,216.0,0.0
전남,광양시,건물,스마트 보안등 양방향 시스템 설치사업,0.0,960.0
전남,광양시,건물,신규 비주거용 건축물 에너지 절감,1137.0,0.0
전남,광양시,건물,신규 주거용 건축물 에너지 절감,330.0,0.0
전남,광양시,건물,아파트 승강기 자가발전장치 설치 지원,231.0,0.0
전남,광양시,건물,연료전지 보급 확대,0.0,0.0
전남,광양시,건물,주거용 노후건축물 그린 리모델링 사업,210.0,0.0
전남,광양시,건물,취약계층 LED 교체사업,161.0,0.0
전남,광양시,건물,탄소중립포인트제(에너지),0.0,2400.0
전남,구례군,건물,도시가스 공급 확대,0.0,100.0
전남,구례군,건물,소규모 사업장 방지시설 지원사업,0.0,231.0
전남,구례군,건물,친환경 보일러설치 지원사업,112.0,40.0
전남,구례군,건물,탄소중립 포인트제 인센티브 지급,396.0,95.0
전남,나주시,건물,가정용 및 취약계층 친환경 보일러 보급,560.0,121.0
전남,나주시,건물,공공 신규 건축물 제로에너지빌딩(ZEB) 신축,2954.0,0.0
전남,나주시,건물,서민층 가스시설 개선사업,1167.0,130.0
전남,나주시,건물,탄소포인트제 인센티브 지원사업,1070.0,680.0
전남,담양군,건물,가로등 LED교체,86.0,30.0
전남,담양군,건물,가정용 친환경 보일러 보급 지원사업,58.0,27.0
전남,담양군,건물,금성면 행정복지센터 건립(제로에너지빌딩),48.0,240.0
전남,담양군,건물,기후변화 취약시설 차열페인트 도장사업,2.0,180.0
전남,담양군,건물,냉방온도 1도 높이기/난방온도 2도 낮추기,238.0,0.0
전남,담양군,건물,담양군보건소 이전신축,235.0,0.0
전남,담양군,건물,담양지역 자활센터 신축(제로에너지 빌딩),21.0,0.0
전남,담양군,건물,도시가스 공급확대 사업 (도시가스 배관공사 및 마을단위 LPG 확대),341.0,0.0
전남,담양군,건물,불끄기(소등) 캠페인(지구의 날 행사 등),0.0,0.0
전남,담양군,건물,세대어울림센터 신축(제로에너지 빌딩),60.0,875.0
전남,담양군,건물,일과 중 냉난방기 1시간 운휴,14.0,0.0
전남,담양군,건물,점심시간 컴퓨터 끄기,0.0,0.0
전남,담양군,건물,직장인 점심시간 소등,77.0,0.0
전남,담양군,건물,탄소중립포인트제 인센티브 지원사업 (LNG 사용절감),77.0,100.0
전남,담양군,건물,탄소중립포인트제 인센티브 지원사업 (수도 사용절감),21.0,200.0
전남,담양군,건물,탄소중립포인트제 인센티브 지원사업 (전력 사용절감),5019.0,200.0
전남,담양군,건물,탄소중립포인트제(에너지) 신규가입자 인센티브 지원사업,301.0,40.0
전남,목포시,건물,가정용 저녹스 보일러 설치 지원사업,2412.0,1320.0
전남,목포시,건물,공공부문 온실가스 목표 관리제,0.0,0.0
전남,목포시,건물,소규모 사업장 대기오염방지시설 설치 지원사업,4459.0,0.0
전남,목포시,건물,신규건축물의 제로에너지 건축물 보급 및 그린 리모델링,0.0,0.0
전남,목포시,건물,일과 중 냉난방기 1시간 운휴(난방),1664.0,0.0
전남,목포시,건물,일과 중 냉난방기 1시간 운휴(냉방),2024.0,0.0
전남,목포시,건물,취약계층 친환경 보일러 보급사업,932.0,1248.0
전남,목포시,건물,탄소중립포인트제 운영(가정 도시가스),562.0,1900.0
전남,목포시,건물,탄소중립포인트제 운영(가정 전기),2837.0,0.0
전남,무안군,건물,기후변화 취약계층 에너지(LED) 복지사업,180.0,100.0
전남,무안군,건물,노후 주택 정비 사업,5.0,800.0
전남,무안군,건물,도시가스 보급사업,90.0,1210.0
전남,무안군,건물,무안군 신청사 제로에너지빌딩(ZEB) 전환,2913.0,0.0
전남,무안군,건물,사회적 취약계층 친환경 보일러 보급,620.0,130.0
전남,무안군,건물,삼향농공단지 복합문화센터 제로에너지빌딩 건립,450.0,0.0
전남,무안군,건물,탄소포인트제 인센티브 지원사업,1930.0,180.0
전남,보성군,건물,공공청사 복합커뮤니티센터 제로에너지빌딩(ZEB),2406.0,0.0
전남,보성군,건물,도시가스 공급 사업,125.0,2000.0
전남,보성군,건물,마을회관 그린리모델링 사업,212.0,1680.0
전남,보성군,건물,사회적 취약계층 친환경 보일러 보급,88.0,22.0
전남,보성군,건물,신규 복합커뮤니티센터 제로에너지빌딩(ZEB),2904.0,0.0
전남,보성군,건물,취약계층 에너지복지(LED 조명 교체) 사업,660.0,40.0
전남,보성군,건물,탄소포인트제 가입가구 인센티브 지원사업,270.0,340.0
전남,순천시,건물,건축정보모델링(BIM) 활용 확대,310.0,0.0
전남,순천시,건물,기존건축물 그린리모델링 사업(공공),491.0,861.0
전남,순천시,건물,기존건축물 그린리모델링 사업(민간),858.0,0.0
전남,순천시,건물,기존건축물 그린리모델링 사업(전기히트펌프),0.0,1363.0
전남,순천시,건물,농어촌지역 도시가스 배관망 보급 확대,837.0,0.0
전남,순천시,건물,농어촌지역 소형 LPG 저장탱크 보급 확대,279.0,460.0
전남,순천시,건물,도시열섬 저감사업 추진(옥상녹화사업),120.0,2556.0
전남,순천시,건물,도시열섬 저감사업 추진(쿨루프),33.0,2432.0
전남,순천시,건물,마을공동체 발전소 사업(ECO발전소),0.0,0.0
전남,순천시,건물,수요반응시스템(DR) 도입 확대,49.0,0.0
전남,순천시,건물,신규건축물 제로에너지 빌딩 전환,2575.0,0.0
전남,순천시,건물,신청사 에너지 설비 설치,0.0,0.0
전남,순천시,건물,에너지 다소비 건물 총량제 도입,8.0,0.0
전남,순천시,건물,취약계층 LED조명 교체 지원,1860.0,1300.0
전남,순천시,건물,친환경 가로·보안등 LED 교체사업,1190.0,1000.0
전남,순천시,건물,친환경 보일러 지원,831.0,180.0
전남,순천시,건물,탄소포인트제 확대,0.0,1820.0
전남,신안군,건물,가정 내 조명 교체,393.0,350.0
전남,신안군,건물,공공건물 그린 리모델링 사업,1470.0,4640.0
전남,신안군,건물,공공부문 에너지 절약 활동,9.0,0.0
전남,신안군,건물,녹색생활 실천 및 생활화 확산,735.0,0.0
전남,신안군,건물,도로조명 조명 교체,1833.0,820.0
전남,신안군,건물,목재펠릿 보일러 보급 사업,3272.0,4200.0
전남,신안군,건물,탄소포인트제 운영 확대,2247.0,250.0
전남,여수시,건물,건물 ESS(에너지저장시스템) 보급 확산,594.0,0.0
전남,여수시,건물,공공건축물 제로에너지 빌딩,0.0,0.0
전남,여수시,건물,관광시설 에너지 인증 사업,741.0,0.0
전남,여수시,건물,그린공동주택 만들기 (건물 탄소포인트제),0.0,75.0
전남,여수시,건물,기후위기 취약계층 쿨루프 지원사업,5052.0,675.0
전남,여수시,건물,도시가스 공급배관 확대 지원,1017.0,0.0
전남,여수시,건물,산단주변지역 대기환경 오염도 모니터링 및 측정,0.0,540.0
전남,여수시,건물,산업단지 방류수 열원 활용 냉난방,0.0,0.0
전남,여수시,건물,소규모 사업장 방지시설 설치,0.0,630.0
전남,여수시,건물,에너지 자립 마을 조성,1852.0,0.0
전남,여수시,건물,에너지 자립섬 조성,926.0,0.0
전남,여수시,건물,여수 국가산단 RE100사업,1235.0,1115.0
전남,여수시,건물,저탄소 친환경 조명등 설치,0.0,1800.0
전남,여수시,건물,친환경 보일러 보급 사업,1857.0,360.0
전남,여수시,건물,하수처리수 열원 활용 냉난방,0.0,0.0
전남,영광군,건물,가정용 친환경 보일러 보급 확대,210.0,170.0
전남,영광군,건물,건물에너지 효율등급 인증 확대(비주거용),670.0,0.0
전남,영광군,건물,건물에너지 효율등급 인증 확대(주거용),2070.0,0.0
전남,영광군,건물,고효율 전자제품 전환(냉장고),0.0,3000.0
전남,영광군,건물,고효율 전자제품 전환(밥솥,0.0,3000.0
전남,영광군,건물,고효율 전자제품 전환(세탁기),0.0,3000.0
전남,영광군,건물,기존 건축물 그린리모델링 사업 확대(공공),28.0,1800.0
전남,영광군,건물,기존 건축물 그린리모델링 사업 확대(민간),91.0,0.0
전남,영광군,건물,도로조명 LED 교체,301.0,800.0
전남,영광군,건물,도시열섬 저감사업 추진(옥상녹화),25.0,300.0
전남,영광군,건물,도시열섬 저감사업 추진(쿨루프),170.0,2000.0
전남,영광군,건물,수요반응시스템(DR) 도입 확대,0.0,1577.0
전남,영광군,건물,신규 건축물 제로에너지빌딩 전환(비주거용),1207.0,0.0
전남,영광군,건물,신규 건축물 제로에너지빌딩 전환(주거용),91.0,0.0
전남,영광군,건물,취약계층 LED조명 교체 지원(사회복지시설),4.0,60.0
전남,영광군,건물,취약계층 LED조명 교체 지원(저소득층),90.0,720.0
전남,영암군,건물,가정용 및 취약계층 친환경 보일러 보급,295.0,68.0
전남,영암군,건물,공공 건축물 그린리모델링 사업 확대,110.0,0.0
전남,영암군,건물,노후주택 및 빈집 그린리모델링 사업,227.0,3570.0
전남,영암군,건물,도시가스 미공급 지역 에너지 보급 지원,150.0,870.0
전남,영암군,건물,신규 건축물 제로에너지빌딩(ZEB) 전환,1356.0,0.0
전남,영암군,건물,취약계층 에너지(LED 교체) 복지사업,690.0,300.0
전남,영암군,건물,탄소포인트제 인센티브 지원사업,340.0,160.0
전남,완도군,건물,공공 신축건물 제로에너지빌딩(ZEB) 전환,1273.0,0.0
전남,완도군,건물,도서지역 집중지원 에너지 효율화 사업,550.0,150.0
전남,완도군,건물,마을회관 증축 및 그린리모델링 사업,12.0,1900.0
전남,완도군,건물,섬마을 단위 LPG시설 및 배관망 구축 사업,941.0,0.0
전남,완도군,건물,취약계층 친환경 보일러 보급,147.0,40.0
전남,완도군,건물,탄소포인트제 인센티브 지원사업,160.0,120.0
전남,완도군,건물,해양치유 신축건물 제로에너지빌딩(ZEB) 전환,0.0,2000.0
전남,장성군,건물,가정용 및 취약계층 친환경 보일러,295.0,70.0
전남,장성군,건물,공공기관(복지센터) 그린리모델링 사업,210.0,466.0
전남,장성군,건물,노후 주택 및 빈집 그린리모델링,188.0,1920.0
전남,장성군,건물,도시가스 및 LPG 저장탱크 보급,250.0,0.0
전남,장성군,건물,마을회관 및 경로당 그린리모델링,126.0,1000.0
전남,장성군,건물,신규 건축물 제로에너지빌딩(ZEB) 전환,729.0,0.0
전남,장성군,건물,저소득층 LED 조명기구 교체,1260.0,2400.0
전남,장성군,건물,탄소중립 포인트제 범군민 가입 전개,270.0,28.0
전남,장흥군,건물,가정용 및 취약계층 친환경 보일러 보급,295.0,68.0
전남,장흥군,건물,공공 신축건물 제로에너지빌딩(ZEB),1179.0,0.0
전남,장흥군,건물,노후 공공 건축물 그린리모델링 사업,81.0,0.0
전남,장흥군,건물,장흥군 신청사 제로에너지빌딩(ZEB),2796.0,0.0
전남,장흥군,건물,장흥읍 도시가스 및 마을단위 LPG배관망 공급사업,745.0,0.0
전남,장흥군,건물,탄소포인트제 인센티브 지원사업,580.0,270.0
전남,진도군,건물,"공공건물 그린리모델링(공공, 민간)",0.0,1500.0
전남,진도군,건물,나눔주택 지원,0.0,1000.0
전남,진도군,건물,농어촌 도시가스 보급확대,40.0,4500.0
전남,진도군,건물,사회적 취약계층 친환경 보일러 보급,20.0,30.0
전남,진도군,건물,탄소중립포인트(에너지),30.0,580.0
전남,함평군,건물,가정용 친환경 보일러 보급 확대,109.0,80.0
전남,함평군,건물,건물에너지 효율등급 인증 확대,620.0,0.0
전남,함평군,건물,고효율 전자제품 전환(냉장고),0.0,260.0
전남,함평군,건물,고효율 전자제품 전환(밥솥),0.0,260.0
전남,함평군,건물,고효율 전자제품 전환(세탁기),0.0,260.0
전남,함평군,건물,공동주택 승강기 자가발전장치 설치 지원,11.0,100.0
전남,함평군,건물,기존 건축물 그린리모델링 사업 확대(공공),15.0,1365.0
전남,함평군,건물,기존 건축물 그린리모델링 사업 확대(민간),48.0,2049.0
전남,함평군,건물,도로조명 LED 교체,261.0,600.0
전남,함평군,건물,도시가스 배관망 및 소형 LPG 저장탱크 보급 확대(LPG 저장탱크),25.0,3100.0
전남,함평군,건물,도시가스 배관망 및 소형 LPG 저장탱크 보급 확대(도시가스 배관망),140.0,0.0
전남,함평군,건물,도시열섬 저감사업 추진(옥상녹화),25.0,150.0
전남,함평군,건물,도시열섬 저감사업 추진(쿨루프),119.0,140.0
전남,함평군,건물,수요반응시스템(DR) 도입 확대,0.0,688.0
전남,함평군,건물,신규 건축물 제로에너지빌딩 전환,960.0,0.0
전남,함평군,건물,주민주도형 햇빛발전소 사업 추진,0.0,0.0
전남,함평군,건물,취약계층 LED조명 교체 지원,48.0,360.0
전남,함평군,건물,"탄소중립 실천 마을 및 커뮤니티 조성(탄소중립 실천 마을·커뮤니티, 행안부 공모)",0.0,800.0
전남,함평군,건물,"탄소중립 실천 마을 및 커뮤니티 조성(탄소중립 실천 선도마을, 도 공모)",0.0,200.0
전남,함평군,건물,탄소중립포인트(에너지) 가입 확대,429.0,600.0
전남,해남군,건물,가정용 친환경 보일러 보급 확대,212.0,1.0
전남,해남군,건물,건물에너지 효율등급 인증 확대(비주거용)(1+++등급),1560.0,0.0
전남,해남군,건물,건물에너지 효율등급 인증 확대(비주거용)(1++등급),0.0,0.0
전남,해남군,건물,건물에너지 효율등급 인증 확대(주거용)(1+++등급),61.0,0.0
전남,해남군,건물,건물에너지 효율등급 인증 확대(주거용)(1++등급),0.0,0.0
전남,해남군,건물,고효율 전자제품 전환(냉장고),1330.0,0.0
전남,해남군,건물,고효율 전자제품 전환(밥솥),490.0,0.0
전남,해남군,건물,고효율 전자제품 전환(세탁기),350.0,0.0
전남,해남군,건물,공동주택 승강기 자가발전장치 설치 지원,21.0,10.0
전남,해남군,건물,기존 건축물 그린리모델링 사업 확대(공공),92.0,182.0
전남,해남군,건물,기존 건축물 그린리모델링 사업 확대(민간),258.0,259.0
전남,해남군,건물,농어촌지역 도시가서 배관망 및 소형 LPG 저장탱크 보급 확대(LPG 저장탱크),30.0,48.0
전남,해남군,건물,농어촌지역 도시가서 배관망 및 소형 LPG 저장탱크 보급 확대(도시가스 배관망),61.0,38.0
전남,해남군,건물,도로조명 LED 교체_가로등,1310.0,30.0
전남,해남군,건물,도로조명 LED 교체_공용시설,178.0,1.0
전남,해남군,건물,도민발전소 사업 추진,0.0,600.0
전남,해남군,건물,도시열섬 저감사업 추진(옥상녹화),19.0,1.0
전남,해남군,건물,도시열섬 저감사업 추진(쿨루프),170.0,10.0
전남,해남군,건물,빈집 그린리모델링을 통한 나눔주택 지원,0.0,14.0
전남,해남군,건물,소형 건축물 에너지 성능 진단 및 리모델링 시범사업,0.0,5.0
전남,해남군,건물,수요반응시스템(DR) 도입 확대,82.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(비주거용)(ZEB2),1408.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(비주거용)(ZEB3),0.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(비주거용)(ZEB4),0.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(비주거용)(ZEB5),0.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(주거용)(ZEB2),432.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(주거용)(ZEB3),0.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(주거용)(ZEB4),0.0,0.0
전남,해남군,건물,신규 건축물 제로에너지빌딩 전환(주거용)(ZEB5),0.0,0.0
전남,해남군,건물,취약계층 LED조명 교체 지원(사회복지시설),30.0,0.0
전남,해남군,건물,취약계층 LED조명 교체 지원(저소득층),78.0,8.0
전남,해남군,건물,탄소중립 실천 마을 및 커뮤니티 조성(탄소중립 마을 만들기),0.0,1.0
전남,해남군,건물,"탄소중립 실천 마을 및 커뮤니티 조성(탄소중립 실천 마을·커뮤니티, 행안부 공모)",0.0,8.0
전남,해남군,건물,"탄소중립 실천 마을 및 커뮤니티 조성(탄소중립 실천 선도마을, 도 공모)",0.0,3.0
전남,해남군,건물,탄소중립포인트(에너지) 가입 확대,1070.0,8.0
전남,화순군,건물,가정용 및 취약계층 친환경 보일러 보급,0.0,70.0
전남,화순군,건물,"공공기관 건축물 그린리모델링 사업 (바이오캠퍼스, 건강행복)",0.0,975.0
전남,화순군,건물,도시가스 및 LPG 베관망 지원사업,0.0,0.0
전남,화순군,건물,백신 및 바이오헬스 신축건물 제로에너지빌딩(ZEB) 전환,0.0,0.0
전남,화순군,건물,신축 건축물 제로에너지빌딩(ZEB) 전환,0.0,0.0
전남,화순군,건물,취약계층 LED 교체 지원사업,0.0,100.0
전남,화순군,건물,탄소포인트제 인센티브 지원사업,0.0,500.0
전북,고창군,건물,가로등 유지관리,3116.0,1918.0
전북,고창군,건물,가정용 저녹스 보일러 설치지원,564.0,21.0
전북,고창군,건물,건물 탄소중립포인트제 운영,2380.0,322.0
전북,고창군,건물,공공기관 온실가스 목표관리제,0.0,0.0
전북,고창군,건물,그린리모델링,4243.0,3458.0
전북,고창군,건물,사회복지시설 LED 조명교체,1507.0,259.0
전북,군산시,건물,가로등 에너지 절감 LED 교체사업,7.0,2700.0
전북,군산시,건물,가정용 친환경 보일러 지원사업,20.6,546.0
전북,군산시,건물,건물 탄소중립포인트제 시행,14.8,1647.8
전북,군산시,건물,도시가스 공급사업,1.2000000000000002,144113.0
전북,군산시,건물,섬 마을 단위 LPG 시설 구축사업,0.0,855.6
전북,군산시,건물,신재생에너지 보급사업 추진(지열),0.0,300.3
전북,군산시,건물,신재생에너지 보급사업 추진(태양광),0.0,300.3
전북,군산시,건물,신재생에너지 보급사업 추진(태양열),0.0,300.3
전북,군산시,건물,저소득층 그린 리모델링 사업,1.2000000000000002,1725.0
전북,군산시,건물,제로에너지 건축물 조성,25.4,0.0
전북,군산시,건물,취약계층 LED 교체사업(백열등),2.1,598.5
전북,군산시,건물,취약계층 LED 교체사업(형광등),6.3,598.5
전북,김제시,건물,가로보안등 신설 및 정비,11903.7,4460.0
전북,김제시,건물,공공기관 온실가스 목표관리제,174.0,0.0
전북,김제시,건물,노후건축물 에너지 효율 개선,8831.6,450.0
전북,김제시,건물,도시가스 보급지역 확대,213.70000000000002,865.0
전북,김제시,건물,민간태양광 운영,1712970.0,0.0
전북,김제시,건물,취약계층 전력효율 향상사업,1020.2,205.0
전북,김제시,건물,탄소중립포인트제 운영,10607.7,850.0
전북,남원시,건물,가로(보안)등 신규 설치,1698.0,4921.0
전북,남원시,건물,공공건축물(보건소) 그린리모델링,78.0,2700.0
전북,남원시,건물,에너지절약 교육 및 홍보 지원사업,119.0,28.0
전북,남원시,건물,옥상정원 조성,56.0,500.0
전북,남원시,건물,취약계층 에너지효율개선 사업,0.0,672.0
전북,남원시,건물,취약계층 에너지효율개선 사업 (고단열 창호교체),10.0,0.0
전북,남원시,건물,취약계층 에너지효율개선 사업 (단열 강화),54.0,0.0
전북,남원시,건물,취약계층 에너지효율개선 사업(LED),138.0,0.0
전북,남원시,건물,취약계층 에너지효율개선 사업(보일러 교체),47.0,0.0
전북,남원시,건물,탄소중립 실천문화,7.0,210.0
전북,남원시,건물,탄소포인트제 가입,1070.0,1393.0
전북,무주군,건물,가로등 신규설치 및 교체,1050.0,1563.0
전북,무주군,건물,가정용 저녹스 보일러,41.0,7.0
전북,무주군,건물,공공건축물 그린리모델링,5.0,1800.0
전북,무주군,건물,공공기관 온실가스 목표관리제,0.0,0.0
전북,무주군,건물,에너지 비용 절감 환경구축,763.0,308.0
전북,무주군,건물,저소득층 그린리모델링,1843.0,1092.0
전북,무주군,건물,제로에너지 건축물 조성,5699.0,0.0
전북,무주군,건물,중소기업 탄소중립 환경개선,0.0,401.0
전북,무주군,건물,탄소포인트제 운영,1192.0,342.0
전북,무주군,건물,펠릿보일러 확충,9001.0,0.0
전북,부안군,건물,가정용 저녹스 보일러 설치 지원,204.0,60.0
전북,부안군,건물,공공기관 온실가스 목표관리제,22022.0,0.0
전북,부안군,건물,"그린리모델링 사업(공공건축물, 저소득층)",114.0,3455.0
전북,부안군,건물,기후위기 대응 쿨루프 조성,21.0,1220.0
전북,부안군,건물,민간태양광 보급,517846.0,0.0
전북,부안군,건물,제로에너지 건축물 조성,236.0,0.0
전북,부안군,건물,탄소중립포인트 에너지 참여 확대,3969.0,365.0
전북,순창군,건물,LED 가로등 설치,378.0,180.0
전북,순창군,건물,가정용 저녹스보일러 보급,168.0,0.0
전북,순창군,건물,"공공건축물(마을회관, 경로당) 그린리모델링",19.0,1332.0
전북,순창군,건물,공설운동장 노후 냉난방기 교체,0.0,130.0
전북,순창군,건물,도시가스 미공급지역 지원사업,159.0,5110.0
전북,순창군,건물,민간태양광 보급,9840.0,0.0
전북,순창군,건물,순창문화원 그린리모델링 사업,12.0,3000.0
전북,순창군,건물,신재생에너지 융복합지원사업(지열),5516.0,0.0
전북,순창군,건물,주거취약계층 그린리모델링,24.0,1456.0
전북,순창군,건물,탄소중립포인트제 운영,3534.0,273.0
전북,완주군,건물,가로등 설치 및 유지관리,857.0,136.0
전북,완주군,건물,가정용 친환경보일러 구입 지원,332.0,60.0
전북,완주군,건물,경로당 에너지 고효율제품 지원,116.0,585.0
전북,완주군,건물,"노후화된 PC, 모니터 교체 및 보급",857.0,1190.0
전북,완주군,건물,도시가스 공급지원 사업,752.0,7957.0
전북,완주군,건물,목재펠릿보일러 지원사업,1117.0,50.0
전북,완주군,건물,민간 태양광 보급,43190.0,0.0
전북,완주군,건물,수소시범도시 조성 및 확대,0.0,4953.6
전북,완주군,건물,신재생에너지 주택 및 융복합 지원사업,32769.0,12050.0
전북,완주군,건물,완주군 종합사회복지관 건립,198.0,190.0
전북,완주군,건물,중앙도서관 그린 리모델링,30.0,4900.0
전북,완주군,건물,탄소중립포인트제 인센티브 지급 확대,5008.0,740.0
전북,완주군,건물,행정복지센터 건립,616.0,700.0
전북,익산시,건물,가정용 친환경 보일러 보급,34018.0,923.0
전북,익산시,건물,공공부문 온실가스 목표관리제,15383.0,0.0
전북,익산시,건물,그린리모델링(공공건축물),1131.0,7500.0
전북,익산시,건물,그린리모델링(저소득층 지원),1963.0,1500.0
전북,익산시,건물,신축 건축물 ZEB 확대,49941.0,0.0
전북,익산시,건물,취약계층 고효율 LED 조명교체,939.0,135.0
전북,익산시,건물,탄소중립포인트제(가정),13404.0,1250.0
전북,익산시,건물,태양광 발전,2322197.0,0.0
전북,임실군,건물,가정용 저녹스 보일러 설치 지원,2.1,9.0
전북,임실군,건물,건물 탄소중립포인트제 시행,4384.0,330.0
전북,임실군,건물,공공기관 온실가스 목표관리제 확대(건물),2985.0,0.0
전북,임실군,건물,공공기관 온실가스 목표관리제 확대(차량),0.0,0.0
전북,임실군,건물,기후위기 대비 쿨루프 시공 지원,2.1,24.0
전북,임실군,건물,민간부문 그린리모델링,2985.0,720.0
전북,임실군,건물,제로에너지 빌딩 인증,4384.0,0.0
전북,장수군,건물,마을단위 LPG 배관망 구축사업,144.0,11844.0
전북,장수군,건물,목재펠릿보일러 보급,79.0,77.0
전북,장수군,건물,신재생에너지 융복합지원사업,921.0,11389.0
전북,장수군,건물,신재생에너지 주택지원사업,117.0,215.0
전북,장수군,건물,저소득층 그린리모델링 지원사업,68.0,696.0
전북,장수군,건물,취약계층 에너지복지(전력효율화사업) -LED 교체,25.0,150.0
전북,장수군,건물,탄소포인트제 운영,6.0,340.0
전북,전주시,건물,가로등 조도 및 에너지효율 개선,15969.0,25000.0
전북,전주시,건물,가정용 연료전지 발전(보일러) 도입,1720.0,5280.0
전북,전주시,건물,가정용 저녹스 보일러 설치 지원,0.0,4060.0
전북,전주시,건물,건물 에너지 진단 및 컨설팅,0.0,470.0
전북,전주시,건물,건물에너지 관리시스템(BEMS) 지원,0.0,0.0
전북,전주시,건물,건물용 연료전지 발전 도입,6880.0,0.0
전북,전주시,건물,공공기관 온실가스 목표 관리제,0.0,0.0
전북,전주시,건물,공동주택 옥상 태양광 설치,1851.0,648.0
전북,전주시,건물,기존 공공건축물 RE100 추진,2040.0,21400.0
전북,전주시,건물,단독주택 도시가스 보급,21.0,3448.0
전북,전주시,건물,도서관 그린 리모델링,3.0,2643.0
전북,전주시,건물,마을단위 LPG 배관망 지원사업,0.0,3600.0
전북,전주시,건물,민간녹색건축물 조성 활성화,14292.0,0.0
전북,전주시,건물,복지시설 LED 조명 등 교체사업,234.0,750.0
전북,전주시,건물,수소연료전지 발전소 건립,0.0,1114000.0
전북,전주시,건물,수열에너지를 활용한 냉난방 시스템 도입,0.0,728000.0
전북,전주시,건물,시민햇빛발전소 확대 추진,4074.0,24447.0
전북,전주시,건물,신재생에너지 융복합 지원사업,3427.0,10000.0
전북,전주시,건물,신재생에너지 주택지원사업 (태양광),1264.0,1450.0
전북,전주시,건물,온실가스 총량제 시행 및 기반 구축,0.0,985.0
전북,전주시,건물,저소득층 LED 조명등 교체사업,55.0,310.0
전북,전주시,건물,탄소중립 캠퍼스 조성 확대,0.0,7056.0
전북,전주시,건물,탄소포인트제 가입가구 인센티브 지급,0.0,0.0
전북,전주시,건물,확대기반 조성 사업,4074.0,987.0
전북,정읍시,건물,가정용 저녹스 보일러 보급,9280.0,180.0
전북,정읍시,건물,공공건축물 그린리모델링,264.0,2065.0
전북,정읍시,건물,공공기관 온실가스 목표관리제,0.0,0.0
전북,정읍시,건물,도시가스 공급배관망 구축,964.0,5861.0
전북,정읍시,건물,에너지절감시설 지원,744.0,735.0
전북,정읍시,건물,운행경유차 배출가스 저감사업(2개 사업 통합),72398.055,13806.0
전북,정읍시,건물,저소득층 그린리모델링,115.0,756.0
전북,정읍시,건물,탄소중립포인트제(에너지)운영,17285.0,1750.0
전북,정읍시,건물,폭염취약계층 쿨루프 보급사업,149.0,280.0
전북,진안군,건물,안전한 밝은거리 조성(가로등 LED 교체),7975.0,47.0
전북,진안군,건물,저소득층 그린 리모델링,127.0,666.0
전북,진안군,건물,탄소중립포인트 에너지,149.0,150.0
충남,계룡시,건물,고효율 LED 교체지원,168.0,0.0
충남,계룡시,건물,공공부문 그린리모델링 지원,273.0,0.0
충남,계룡시,건물,도시가스 공급배관시설 확충,19.0,0.0
충남,계룡시,건물,소형 LPG탱크 보급,106.0,0.0
충남,계룡시,건물,수소연료전지 보급,5138.0,0.0
충남,계룡시,건물,저녹스보일러 보급,4668.0,0.0
충남,계룡시,건물,제로에너지빌딩 확대 (비주거용) - 3등급,693.0,0.0
충남,계룡시,건물,제로에너지빌딩 확대(비주거용) - 4등급,1561.0,0.0
충남,계룡시,건물,제로에너지빌딩 확대(비주거용) - 5등급,273.0,0.0
충남,계룡시,건물,탄소포인트제 참여확대,1871.0,0.0
충남,계룡시,건물,태양열 보급 확대,645.0,188.0
충남,공주시,건물,LED 교체지원,0.0,0.0
충남,공주시,건물,공공부문 그린리모델링 지원,0.0,0.0
충남,공주시,건물,목재펠릿보일러 보급,434.0,328.0
충남,공주시,건물,소형 LPG탱크 보급,25.0,3600.0
충남,공주시,건물,옥상녹화사업,0.0,0.0
충남,공주시,건물,저녹스보일러 보급,665.0,135.0
충남,공주시,건물,쿨루프 설치 확대,0.0,0.0
충남,공주시,건물,탄소포인트제 참여가구,7278.0,975.0
충남,금산군,건물,가정용 저녹스 보일러 지원사업,41.0,44.0
충남,금산군,건물,도시가스 공급시설 설치 지원사업,61.0,10910.0
