광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,금천 그린 마일리지 운영,2030,1284,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,금천 그린 마일리지 운영,2034,7276,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 고효율 창호 간편 시공,2025,15,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 고효율 창호 간편 시공,2026,29,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 고효율 창호 간편 시공,2027,44,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 고효율 창호 간편 시공,2028,59,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 고효율 창호 간편 시공,2029,74,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 고효율 창호 간편 시공,2030,88,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 고효율 창호 간편 시공,2034,500,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 에너지효율 개선사업,2025,80,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 에너지효율 개선사업,2026,89,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 에너지효율 개선사업,2027,97,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 에너지효율 개선사업,2028,106,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 에너지효율 개선사업,2029,114,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 에너지효율 개선사업,2030,123,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,노후 주택 에너지효율 개선사업,2034,578,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간 노후 건축물 그린 리모델링,2025,4,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간 노후 건축물 그린 리모델링,2026,6,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간 노후 건축물 그린 리모델링,2027,8,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간 노후 건축물 그린 리모델링,2028,10,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간 노후 건축물 그린 리모델링,2029,12,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간 노후 건축물 그린 리모델링,2030,15,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간 노후 건축물 그린 리모델링,2034,82,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간건물 에너지 효율화 사업(BRP),2025,29,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간건물 에너지 효율화 사업(BRP),2026,37,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간건물 에너지 효율화 사업(BRP),2027,44,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간건물 에너지 효율화 사업(BRP),2028,52,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간건물 에너지 효율화 사업(BRP),2029,59,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간건물 에너지 효율화 사업(BRP),2030,67,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,민간건물 에너지 효율화 사업(BRP),2034,345,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,신축 건축물 ZEB 확대,2025,1132,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,신축 건축물 ZEB 확대,2026,2082,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,신축 건축물 ZEB 확대,2027,3982,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,신축 건축물 ZEB 확대,2028,7782,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,신축 건축물 ZEB 확대,2029,13482,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,신축 건축물 ZEB 확대,2030,19182,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,신축 건축물 ZEB 확대,2034,133728,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,에코 마일리지 운영,2025,6336,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,에코 마일리지 운영,2026,6603,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,에코 마일리지 운영,2027,6871,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,에코 마일리지 운영,2028,7138,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,에코 마일리지 운영,2029,7406,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,에코 마일리지 운영,2030,7674,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,에코 마일리지 운영,2034,33370,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,옥상녹화 조성,2025,146,200,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,옥상녹화 조성,2026,180,200,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,옥상녹화 조성,2027,214,200,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,옥상녹화 조성,2028,248,200,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,옥상녹화 조성,2029,282,200,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,옥상녹화 조성,2030,316,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,옥상녹화 조성,2034,1604,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,저소득층 주택 에너지효율 개선사업,2025,802,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,저소득층 주택 에너지효율 개선사업,2026,860,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,저소득층 주택 에너지효율 개선사업,2027,946,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,저소득층 주택 에너지효율 개선사업,2028,1032,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,저소득층 주택 에너지효율 개선사업,2029,1118,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,저소득층 주택 에너지효율 개선사업,2030,1204,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,저소득층 주택 에너지효율 개선사업,2034,5678,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경 건축물 보급 확대,2025,8800,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경 건축물 보급 확대,2026,10400,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경 건축물 보급 확대,2027,12000,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경 건축물 보급 확대,2028,14400,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경 건축물 보급 확대,2029,16800,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경 건축물 보급 확대,2030,19200,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경 건축물 보급 확대,2034,100800,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경보일러 보급확대,2025,7004,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경보일러 보급확대,2026,8076,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경보일러 보급확대,2027,9684,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경보일러 보급확대,2028,11292,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경보일러 보급확대,2029,13972,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경보일러 보급확대,2030,16652,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,건물,친환경보일러 보급확대,2034,82688,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,공공기관 친환경차 보급 확대,2025,37,100,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,공공기관 친환경차 보급 확대,2026,40,150,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,공공기관 친환경차 보급 확대,2027,45,250,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,공공기관 친환경차 보급 확대,2028,50,300,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,공공기관 친환경차 보급 확대,2029,62,600,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,공공기관 친환경차 보급 확대,2030,75,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,공공기관 친환경차 보급 확대,2034,307,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,기업체 교통수요 관리,2025,0,186,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,기업체 교통수요 관리,2026,0,206,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,기업체 교통수요 관리,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,기업체 교통수요 관리,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,기업체 교통수요 관리,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,기업체 교통수요 관리,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,기업체 교통수요 관리,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),2025,6184,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),2026,11131,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),2027,14841,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),2028,17315,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),2029,18551,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),2030,19394,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),2034,84375,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 보급 확대,2025,65,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 보급 확대,2026,78,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 보급 확대,2027,97,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 보급 확대,2028,125,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 보급 확대,2029,162,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 보급 확대,2030,208,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 보급 확대,2034,1828,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 충전소 인프라 구축,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 충전소 인프라 구축,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 충전소 인프라 구축,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 충전소 인프라 구축,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 충전소 인프라 구축,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 충전소 인프라 구축,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,수소차 충전소 인프라 구축,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,승용차 마일리지 운영,2025,1199,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,승용차 마일리지 운영,2026,1407,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,승용차 마일리지 운영,2027,1615,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,승용차 마일리지 운영,2028,1822,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,승용차 마일리지 운영,2029,2030,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,승용차 마일리지 운영,2030,2238,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,승용차 마일리지 운영,2034,11026,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,자전거 이용 활성화,2025,260,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,자전거 이용 활성화,2026,292,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,자전거 이용 활성화,2027,325,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,자전거 이용 활성화,2028,325,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,자전거 이용 활성화,2029,325,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,자전거 이용 활성화,2030,325,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,자전거 이용 활성화,2034,1300,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(버스),2025,2090,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(버스),2026,3273,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(버스),2027,4653,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(버스),2028,6033,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(버스),2029,7610,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(버스),2030,9187,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(버스),2034,52679,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(어린이통학버스),2025,20,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(어린이통학버스),2026,39,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(어린이통학버스),2027,59,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(어린이통학버스),2028,79,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(어린이통학버스),2029,118,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(어린이통학버스),2030,158,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(어린이통학버스),2034,1025,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(일반),2025,3370,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(일반),2026,8220,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(일반),2027,9190,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(일반),2028,10160,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(일반),2029,11130,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(일반),2030,12100,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(일반),2034,58100,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(택시),2025,4797,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(택시),2026,6919,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(택시),2027,9466,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(택시),2028,12650,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(택시),2029,16470,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(택시),2030,20715,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(택시),2034,128489,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(화물),2025,1239,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(화물),2026,1670,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(화물),2027,1993,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(화물),2028,2317,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(화물),2029,2532,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(화물),2030,2748,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 보급 확대(화물),2034,13146,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 충전소 인프라 구축,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 충전소 인프라 구축,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 충전소 인프라 구축,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 충전소 인프라 구축,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 충전소 인프라 구축,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 충전소 인프라 구축,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,전기차 충전소 인프라 구축,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,철도교통망 확보,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,철도교통망 확보,2026,8343,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,철도교통망 확보,2027,8343,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,철도교통망 확보,2028,8343,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,철도교통망 확보,2029,8343,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,철도교통망 확보,2030,8343,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,철도교통망 확보,2034,33372,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,하이브리드차 보급 확대,2025,3425,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,하이브리드차 보급 확대,2026,4291,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,하이브리드차 보급 확대,2027,5157,0,,,,,,,,,,,,,,,,,,,,
서울,금천구,서울 금천구,수송,하이브리드차 보급 확대,2028,6024,0,,,,,,,,,,,,,,,,,,,,
