광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기충전기 보급,2029,0 ,279 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기충전기 보급,2030,0 ,279 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기충전기 보급,2034,0 ,"1,114 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기화물차 보급사업,2025,65 ,585 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기화물차 보급사업,2026,129 ,585 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기화물차 보급사업,2027,194 ,585 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기화물차 보급사업,2028,259 ,585 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기화물차 보급사업,2029,323 ,585 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기화물차 보급사업,2030,388 ,585 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기화물차 보급사업,2034,"2,199 ","2,340 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,친환경 유기질 비료 지원사업,2025,206 ,708 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,친환경 유기질 비료 지원사업,2026,206 ,708 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,친환경 유기질 비료 지원사업,2027,206 ,708 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,친환경 유기질 비료 지원사업,2028,206 ,708 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,친환경 유기질 비료 지원사업,2029,206 ,708 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,친환경 유기질 비료 지원사업,2030,206 ,708 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,친환경 유기질 비료 지원사업,2034,824 ,"2,832 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,토양개량제(규산질) 보급 사업,2026,"1,673 ",154 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,토양개량제(규산질) 보급 사업,2027,"1,673 ",154 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,토양개량제(규산질) 보급 사업,2028,"1,673 ",154 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,토양개량제(규산질) 보급 사업,2029,"1,673 ",154 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,토양개량제(규산질) 보급 사업,2030,"1,673 ",154 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,토양개량제(규산질) 보급 사업,2034,"6,692 ",616 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,경로당 태양광 발전시설 설치지원,2025,9 ,35 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,경로당 태양광 발전시설 설치지원,2026,17 ,35 ,,,,,,,,,,,,,,,,,,
