광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,2649,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,6174,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,6174,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,2649,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,2649,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,6174,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,6174,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,2787,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,2787,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,6530,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,6530,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,2787,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,2787,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,6530,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2026,6530,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2027,2994,1876,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2027,2994,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2027,6981,1876,,,,,,,,,,,,,,,,,
